OBJECTID,Name,Category,Status1990,Status2015,MapDate,Comments,Example,Image_type,Image_date,CattleShed,Ncells_Grassl450m,MeanGrasslCov,Ncells_FireFreq,MeanFireFreq,Lon,Lat,Ncells_BA90,BA_proportion_1990,Ncells_BA2000,BA_proportion_2000,Ncells_BA2015,BA_proportion_2015,Shape_Length,Shape_Area
1388,n/a,MTF,100,0,1985,clearly abandoned,0,bing,2016/2017,0,248,0.175232978,263,0.125475285,63.34882736,52.99713135,243,0,243,0.229830819,243,0.053388203,0.304659783,0.006724739
1389,n/a,Letovka,100,0,1985,clearly abandoned,0,bing,2016/2017,0,250,0.250346665,262,0.125954198,63.47612381,53.05021286,253,0,253,0.174404918,253,0.181976285,0.304913868,0.006732938
1390,n/a,Dom,100,0,1985,no remnants,0,bing,2016/2017,0,249,0.079482363,263,0.258555133,63.35295105,53.07440948,248,0,248,0.341594982,248,0.114731183,0.305030003,0.006736685
1391,n/a,Letovka,100,0,1985,clearly abandoned,0,bing,2016/2017,0,249,0.172405185,260,0.088461538,63.27470016,53.11743927,243,0,243,0.326438043,243,0.039798811,0.305236941,0.00674336
1392,n/a,MTF,100,20,1985,partly in use,0,bing,2016/2017,0,252,0.11622574,264,0.204545455,63.25470734,53.12840652,245,0,245,0.349043084,245,0.041342404,0.305289772,0.006745064
1393,n/a,Dom,100,0,1985,no remnants,0,bing,2016/2017,0,250,0.146364451,266,0.417293233,63.43011093,53.15304947,249,0,249,0.220008924,249,0.064471218,0.305408618,0.006748897
1394,n/a,MTF,100,0,1985,clearly abandoned,0,bing,2016/2017,0,249,0.211709079,266,0.330827068,63.42363358,53.2098732,251,0,251,0.296626826,251,0.048216025,0.305683374,0.006757757
1395,n/a,Letovka,100,0,1985,no remnants,0,bing,2016/2017,0,249,0.268041055,265,0.426415094,63.35387421,53.1856575,249,0,249,0.207585899,249,0.104917448,0.305566157,0.006753977
1396,n/a,CTF,100,0,1985,clearly abandoned,0,bing,2016/2017,0,247,0.169662612,266,0.454887218,63.4393692,53.33234406,246,0,246,0.141192412,246,0.001517615,0.306278987,0.006776956
1397,Qostanai,Settlement,100,110,1985,growing city,0,bing,2016/2017,0,247,0.081997306,265,0,63.62984085,53.22376251,247,0,247,0.005973909,247,0.007773279,0.305750676,0.006759927
1398,n/a,Dom,100,100,1985,clearly in use,0,bing,2016/2017,0,246,0.243504971,263,0.011406844,63.59711838,53.12920761,246,0,246,0.029828365,246,0.037777778,0.305293613,0.006745188
1399,n/a,Dom,100,100,1985,clearly in use,0,bing,2016/2017,0,246,0.162529361,266,0.060150376,63.65672302,53.13692474,247,0,247,0.124300495,247,0.017345929,0.305330815,0.006746388
1400,Kunaj,Settlement,100,80,1985,abandoned/active livestock stations,0,bing,2016/2017,1,253,0.231005705,264,0.09469697,63.54180145,53.09889603,252,0,252,0.083703704,252,0.116137567,0.305147678,0.006740481
1401,n/a,MTF,100,0,1985,clearly abandoned,0,bing,2016/2017,0,250,0.330684445,261,0.256704981,63.48765564,53.01517105,246,0,246,0.282926829,246,0.062420958,0.304746031,0.006727523
1402,n/a,MTF,100,0,1985,clearly abandoned,0,google,2016/2017,0,253,0.151181375,263,0.25095057,63.6470108,52.87947845,248,0,248,0.278476703,248,0.038100359,0.30409961,0.006706659
1403,n/a,Letovka,100,100,1985,clearly in use (north),0,bing,2016/2017,0,247,0.209104796,263,0.741444867,63.69554138,52.85084152,248,0,248,0.091738352,248,0.197473119,0.303963881,0.006702276
1404,n/a,MTF,100,50,1985,partly in use,0,google,2016/2017,0,252,0.29343916,264,0.185606061,63.57811356,52.79579544,247,0,247,0.179667117,247,0.012307692,0.303703712,0.006693875
1405,n/a,MTF,100,0,1985,clearly abandoned,0,bing,2016/2017,0,248,0.293978491,260,0.911538462,63.61338425,52.7573967,247,0,247,0.191974809,247,0.001835358,0.303522766,0.006688031
1406,n/a,MTF,100,60,1985,partly in use,0,bing,2016/2017,0,247,0.430301394,266,0.172932331,63.92346954,52.82892609,246,0,246,0.095103885,246,0.008256549,0.30386019,0.006698928
1407,n/a,MTF,100,0,1985,clearly abandoned,0,bing,2016/2017,0,250,0.118186681,260,0.4,63.87503433,52.87818527,246,0,246,0.190424572,246,0.043252033,0.304093459,0.00670646
1408,n/a,MTF,100,0,1985,clearly abandoned,0,bing,2016/2017,0,247,0.239244261,263,0.11026616,63.79644775,52.90646744,251,0,251,0.058503763,251,0.005595396,0.304227721,0.006710794
1409,n/a,MTF,100,10,1985,"small part in use, on google visible",1,google,2016/2017,0,251,0.19897303,263,0.479087452,63.88378906,52.96720123,251,0,251,0.237839753,251,0.00435591,0.30451686,0.006720127
1410,n/a,MTF,100,0,1985,clearly abandoned,0,bing,2016/2017,0,246,0.152899719,261,0.007662835,63.79510498,53.14630127,247,0,247,0.20797121,247,0.011174089,0.305376032,0.006747846
1411,n/a,Dom,100,100,1985,clearly in use,0,google,2016/2017,0,246,0.124968382,263,0.007604563,63.84490204,53.17247009,248,0,248,0.082078853,248,0.016505376,0.305502376,0.00675192
1412,n/a,MTF,100,100,1985,clearly in use,1,google,2016/2017,0,249,0.195537695,265,0.101886792,63.7279129,53.19446564,249,0,249,0.202980813,249,0.003141455,0.305608769,0.006755351
1413,n/a,CTF,100,0,1985,clearly abandoned,1,bing,2016/2017,0,248,0.165931906,266,0.007518797,63.89043808,53.22530746,247,0,247,0.097040036,247,0.014322987,0.305758154,0.006760168
1414,n/a,Letovka,100,0,1985,"unsure, activity? (cattle on bing visible)",0,bing,2016/2017,0,247,0.170166454,267,0.119850187,63.92162704,53.26082993,243,0,243,0.146703247,243,0.060649291,0.305930593,0.006765727
1415,n/a,Letovka,100,0,1985,unsure,0,bing,2016/2017,0,246,0.114923236,263,0.88973384,63.94929123,52.93654633,250,0,250,0.148142223,250,0.044071111,0.304370771,0.006715412
1416,n/a,Letovka,100,100,1985,clearly in use (west),0,bing,2016/2017,0,248,0.159623669,264,0.15530303,64.02900696,53.24361038,250,0,250,0.115217778,250,0.007182222,0.305846951,0.006763031
1417,n/a,Dom,100,100,1985,"clearly in use, small settlement with cattle sheds",1,bing,2016/2017,1,246,0.284046982,264,0.045454545,64.05163574,53.1918602,246,0,246,0.022728094,246,0,0.305596133,0.006754944
1418,n/a,MTF,100,10,1985,mostly abandoned,0,bing,2016/2017,0,249,0.219491291,264,0.291666667,64.08633423,53.06795502,250,0,250,0.14336,250,0.048871111,0.304998959,0.006735683
1419,n/a,MTF,100,0,1985,clearly abandoned,1,bing,2016/2017,0,250,0.243697771,265,0.426415094,64.10469055,52.97919846,250,0,250,0.085137777,250,0.011146667,0.304574098,0.006721974
1420,n/a,Kosh,100,100,1985,clearly in use,1,bing,2016/2017,0,252,0.188518515,263,0.456273764,64.08926392,52.96974564,252,0,252,0.081869488,252,0.009858906,0.304528987,0.006720518
1421,n/a,MTF,100,0,1985,clearly abandoned,0,bing,2016/2017,0,247,0.347890243,262,0.603053435,64.0657196,52.79902267,248,0.002060932,248,0.058100359,248,0.051200717,0.303718916,0.006694366
1422,n/a,MTF,100,20,1985,partly in use,0,bing,2016/2017,0,247,0.457741785,264,0.25,64.23441315,52.77008438,247,0,247,0.171965811,247,0.001835358,0.303582477,0.00668996
1423,n/a,MTF,100,40,1985,partly in use,0,bing,2016/2017,0,250,0.630666655,263,0.19391635,64.25325012,52.75893021,246,0,246,0.08807588,246,0.003775971,0.303529941,0.006688263
1424,n/a,MTF,100,0,1985,clearly abandoned,0,bing,2016/2017,0,246,0.583848223,261,0.114942529,64.28105927,52.74675751,248,0,248,0.044641577,248,0.002992832,0.303472663,0.006686413
1425,n/a,MTF,100,0,1985,clearly abandoned,0,bing,2016/2017,0,245,0.253424027,263,0.319391635,64.39584351,52.8113327,254,0.002537183,254,0.414768154,254,0.030901137,0.303777021,0.006696243
1426,n/a,Letovka,100,0,1985,clearly abandoned,0,bing,2016/2017,0,248,0.117043014,265,0.569811321,64.25945282,52.99353027,247,0,247,0.305982906,247,0.034242015,0.304642525,0.006724183
1427,n/a,MTF,100,0,1985,clearly abandoned,0,bing,2016/2017,0,248,0.18956989,264,0.424242424,64.39524841,53.01376343,246,0,246,0.324480579,246,0.057759711,0.304739253,0.006727304
1428,n/a,MTF,100,20,1985,partly in use,0,bing,2016/2017,0,248,0.151469541,260,0.2,64.35619354,53.05005264,253,0,253,0.373719807,253,0.068405797,0.30491307,0.006732912
1429,n/a,CTF,100,70,1985,clearly in use,0,bing,2016/2017,0,246,0.090045181,261,0.45210728,64.30460358,53.04713821,248,0,248,0.452491039,248,0.009767025,0.30489909,0.006732461
1430,n/a,MTF,100,0,1985,clearly abandoned,0,google,2016/2017,0,253,0.272779959,267,0.31835206,64.5657959,53.33293915,247,0,247,0.132379667,247,0.006837607,0.306281832,0.006777048
1431,n/a,CTF,100,40,1985,partly in use,1,google,2016/2017,0,250,0.14727112,267,0.224719101,64.68689728,53.13601303,245,0.002594104,245,0.21569161,245,0.166349207,0.305326368,0.006746244
1432,n/a,MTF,100,0,1985,clearly abandoned,0,google,2016/2017,0,250,0.196800007,265,0.132075472,64.56288147,52.85181808,247,0,247,0.335528566,247,0.007269456,0.303968473,0.006702425
1433,n/a,Letovka,100,0,1985,clearly abandoned,0,google,2016/2017,0,250,0.283075559,263,0.935361217,64.69291687,52.7797966,244,0,244,0.220728598,244,0.08409836,0.303628218,0.006691437
1434,n/a,MTF,100,0,1985,clearly abandoned,0,google,2016/2017,0,247,0.191327035,262,0.709923664,64.53605652,52.7482605,250,0,250,0.306631112,250,0.078008889,0.303479725,0.006686641
1435,n/a,Letovka,100,0,1985,"bad quality, no remnants",0,google,2016/2017,0,246,0.541336964,260,1.003846154,64.95096588,52.67565155,248,0,248,0.029462365,248,0.006308244,0.303138938,0.006675631
1436,n/a,Letovka,100,0,1985,"bad quality, no remnants",0,google,2016/2017,0,248,0.481111115,262,0.992366412,64.94891357,52.68960953,248,0,248,0.002921147,248,0,0.303204324,0.006677744
1437,n/a,Letovka,100,0,1985,clearly abandoned,0,google,2016/2017,0,247,0.253585251,262,0.736641221,64.88720703,52.8921814,250,0,250,0.028195556,250,0.020444445,0.304159823,0.006708603
1438,n/a,MTF,100,0,1985,clearly abandoned,0,bing,2016/2017,0,247,0.176842102,264,0.59469697,64.92137909,53.09449005,246,0,246,0.080831075,246,0.073098465,0.305126423,0.006739795
1439,n/a,Dom,100,0,1985,clearly abandoned,0,bing,2016/2017,0,243,0.474878816,263,0.003802281,65.08306885,53.32236099,250,0,250,0.001475556,250,0.002631111,0.306230164,0.006775383
1440,n/a,Kosh,100,0,1985,clearly abandoned,0,bing,2016/2017,0,247,0.193504286,266,0.323308271,65.23474121,53.23479843,248,0,248,0.067562724,248,0.025878136,0.305804129,0.00676165
1441,n/a,MTF,100,80,1985,clearly in use,0,bing,2016/2017,0,250,0.420906653,265,0.132075472,65.00614929,53.19585419,253,0,253,0.006974089,253,0.006447079,0.305615417,0.006755566
1442,n/a,MTF,100,0,1985,clearly abandoned,0,bing,2016/2017,0,249,0.531709095,263,0.296577947,65.09203339,52.98809433,241,0,241,0.073287229,241,0.035758414,0.30461652,0.006723343
1443,n/a,MTF,100,90,1985,clearly in use,0,bing,2016/2017,0,250,0.344408894,259,0.231660232,65.5332489,52.67610931,250,0,250,0.0944,250,0.021582222,0.303141048,0.0066757
1444,n/a,Dom,100,0,1985,clearly abandoned,0,bing,2016/2017,0,248,0.139032257,260,0.815384615,65.30045319,53.05991745,248,0,248,0.255627241,248,0.04811828,0.304960326,0.006734437
1445,Kol'zovko,Settlement,100,0,1985,"bad quality, looks fully abandoned",0,google,2016/2017,0,250,0.074577791,267,0.95505618,65.49414825,53.17194366,247,0,247,0.108358074,247,0.006279802,0.305499759,0.006751836
1446,n/a,Letovka,100,0,1985,no remnants,0,bing,2016/2017,0,246,0.260415555,265,0.101886792,65.43019867,53.31948471,248,0,248,0.170197134,248,0.013924731,0.306216118,0.00677493
1447,n/a,CTF,100,90,1985,clearly in use,0,bing,2016/2017,0,243,0.156579793,268,0.067164179,65.56298065,53.32574081,250,0,250,0.035466667,250,0.00256,0.306246633,0.006775914
1448,n/a,Letovka,100,0,1985,no remnants,0,bing,2016/2017,0,249,0.245765292,268,0.104477612,65.41966248,53.33334351,247,0,247,0.161781377,247,0.017813765,0.306283752,0.00677711
1449,n/a,Letovka,100,0,1985,no remnants,0,bing,2016/2017,0,248,0.229516135,263,0.117870722,65.5270462,53.30327606,248,0,248,0.047401434,248,0.022473118,0.306137089,0.006772383
1450,n/a,MTF,100,0,1985,clearly abandoned,0,bing,2016/2017,0,250,0.181422222,266,0.206766917,65.66317749,53.27624893,246,0,246,0.231273713,246,0.00028907,0.306005493,0.006768141
1451,n/a,Letovka,100,0,1985,clearly abandoned,0,bing,2016/2017,0,252,0.103844807,267,0.239700375,65.65250397,53.20438766,250,0,250,0.125671111,250,0.001884444,0.305656694,0.006756896
1452,n/a,Letovka,100,100,1985,activity visible,0,google,2016/2017,0,247,0.133621236,260,0.265384615,65.72920227,53.17335892,247,0,247,0.201925327,247,0.018245614,0.305506596,0.006752056
1453,n/a,MTF,100,0,1985,clearly abandoned,0,bing,2016/2017,0,250,0.098844445,266,0.218045113,65.75743866,53.17743683,249,0,249,0.238054441,249,0.019776885,0.305526304,0.006752692
1454,n/a,MTF,100,0,1985,"bad quality, looks abandoned",0,google,2016/2017,0,253,0.09841019,264,0.348484848,65.65480042,53.13529205,248,0,248,0.10141577,248,0.001971326,0.305322833,0.00674613
1455,n/a,Letovka,100,0,1985,no remnants,0,google,2016/2017,0,246,0.175103885,264,1.215909091,65.78475952,52.90211868,253,0,253,0.049292929,253,0.083302591,0.304206975,0.006710125
1456,n/a,Letovka,100,0,1987,clearly abandoned,0,google,2016/2017,0,246,0.702222218,259,0.285714286,60.55841446,52.01690292,248,0,248,0.012939068,248,0.022204301,0.300117601,0.006577888
1457,n/a,Letovka,100,0,1987,clearly abandoned,0,google,2016/2017,0,250,0.229582235,257,0.964980545,60.59339142,52.12044525,246,0.01495935,246,0.059476061,246,0.308563685,0.300584292,0.006593002
1458,n/a,Letovka,100,0,1987,no remnants,0,bing,2016/2017,0,252,0.175731915,260,1.138461538,60.67800522,52.1219368,248,0,248,0.16765233,248,0.121254481,0.30059103,0.00659322
1459,Doulbaj,Settlement,100,0,1987,"fully abandoned, abandoned livestock stations (bing/google comparison)",0,bing,2016/2017,1,249,0.187969672,257,0.93385214,60.79079056,52.14235687,247,0.026234818,247,0.367521367,247,0.050616284,0.300683431,0.006596212
1460,Kusakan,Settlement,100,60,1987,abandoned/active livestock stations,0,bing,2016/2017,1,246,0.332827458,259,0.528957529,60.71950912,52.06880569,249,0.011494868,249,0.117911647,249,0.166871932,0.300351156,0.006585452
1461,n/a,Letovka,100,0,1987,clearly abandoned,0,google,2016/2017,0,249,0.095189639,257,0.684824903,60.8463707,52.06201553,250,0,250,0.072195555,250,0.043964445,0.300320555,0.006584461
1462,n/a,Letovka,100,0,1987,clearly abandoned,0,bing,2016/2017,0,248,0.351039425,257,0.163424125,60.57410049,52.05071259,249,0.004515841,249,0.039321731,249,0.111325301,0.300269657,0.006582813
1463,n/a,Letovka,100,0,1987,clearly abandoned,0,bing,2016/2017,0,248,0.227634396,257,0.326848249,60.69443893,52.02429199,247,0.011426001,247,0.075375619,247,0.102060279,0.300150788,0.006578963
1464,n/a,Letovka,100,0,1987,clearly abandoned,0,bing,2016/2017,0,247,0.627008547,258,0.449612403,60.61531067,52.0069809,252,0.003880071,252,0.022433863,252,0.002345679,0.300073028,0.006576444
1465,n/a,Letovka,100,50,1987,some activity visible,0,bing,2016/2017,0,246,0.654507688,256,0.91015625,60.89671326,52.00969315,249,0.015243195,249,0.064417671,249,0.018009818,0.300085196,0.006576838
1466,Kojlybai,Settlement,100,10,1987,"almost fully abandoned, abandoned/active livestock stations",0,bing,2016/2017,1,250,0.595751103,260,0.819230769,60.91705704,52.04321289,249,0.014422133,249,0.120821062,249,0.013279786,0.300235885,0.006581719
1467,n/a,Letovka,100,0,1987,clearly abandoned,0,bing,2016/2017,0,246,0.367425479,258,0.562015504,60.93704224,52.21855545,254,0.010061242,254,0.036762905,254,0.01399825,0.301029281,0.006607408
1468,n/a,Letovka,100,0,1987,no remnants,0,bing,2016/2017,0,250,0.453422207,260,0.915384615,60.88312531,52.20377731,249,0.021133422,249,0.040624721,249,0,0.300962091,0.006605233
1469,n/a,MTF,100,70,1987,clearly in use,0,bing,2016/2017,0,246,0.780813014,255,0.121568627,60.86964798,52.64547348,248,0.003387097,248,0.034121864,248,0.01360215,0.30299795,0.006671076
1470,n/a,Letovka,100,0,1987,clearly abandoned,0,bing,2016/2017,0,246,0.816549235,261,0.118773946,60.89228821,52.65719223,250,0,250,0.009457778,250,0.003271111,0.303052744,0.006672846
1471,Komarovka,Settlement,100,90,1987,-/-,0,bing,2016/2017,0,249,0.768781793,259,0.088803089,60.85832977,52.65320969,252,0.003333333,252,0.055802469,252,0.054479718,0.303034129,0.006672245
1472,Pervomayskoye (today),Settlement,100,30,1987,"bad quality, mostly abandoned",0,google,2016/2017,0,252,0.457019383,260,0.615384615,60.96512604,52.5966835,250,0.003235556,250,0.064888889,250,0.337777779,0.30277027,0.006663718
1473,n/a,Letovka,100,0,1987,clearly abandoned,0,google,2016/2017,0,252,0.748924161,190,0.531578947,60.80421448,52.64317322,250,0.003502222,250,0.104568889,250,0.14464,0.302987216,0.006670729
1474,Chaykovsky,Settlement,100,70,1985,abandoned livestock stations,0,bing,2016/2017,1,245,0.559619071,259,0.096525097,61.10928345,52.38748169,248,0,248,0.048010753,248,0.143315412,0.301801947,0.006632409
1475,n/a,Letovka,100,0,1985,no remnants,0,bing,2016/2017,0,249,0.572708598,260,0.419230769,61.07246017,52.22576523,248,0.004121864,248,0.108082438,248,0.023853047,0.301062093,0.00660847
1476,n/a,Letovka,100,100,1987,clearly in use,0,bing,2016/2017,0,247,0.622168237,260,0.496153846,61.05247498,52.21974945,246,0.001806685,246,0.12458898,246,0.038608853,0.301034708,0.006607583
1477,Turgenovka,Settlement,100,50,1985,abandoned livestock stations,0,bing,2016/2017,1,246,0.29774162,257,0.182879377,61.09961319,52.14871979,247,0.002303194,247,0.194026092,247,0.033738191,0.300712233,0.006597144
1478,n/a,Letovka,100,100,1985,clearly in use,0,bing,2016/2017,0,246,0.283775979,258,0.813953488,61.2169342,52.05770874,249,0.002463186,249,0.017813476,249,0.028362338,0.300301126,0.006583832
1479,Zhetikara,Settlement,100,90,1985,surface mining,0,bing,2016/2017,0,250,0.354488877,260,0,61.23529053,52.18571854,250,0,250,0.000373333,250,0.005724444,0.300880024,0.006602576
1480,Prigorodnyj,Settlement,100,90,1985,-/-,0,bing,2016/2017,0,246,0.372953911,259,0.027027027,61.30569839,52.21609116,254,0,254,0.1288014,254,0.045004375,0.301018066,0.006607045
1481,Prirechnyj,Settlement,100,90,1985,abandoned/active livestock stations,0,bing,2016/2017,1,246,0.291761527,260,0.092307692,61.46910858,52.25893021,250,0.008017778,250,0.130702222,250,0.021528889,0.301213193,0.00661336
1482,Zabelovka,Settlement,100,80,1985,abandoned/active livestock stations,0,bing,2016/2017,1,248,0.316111098,258,0.120155039,61.32059097,52.29768753,247,0,247,0.292361674,247,0.094340981,0.301390203,0.006619088
1483,n/a,Letovka,100,0,1985,no remnants,0,bing,2016/2017,0,250,0.25680001,262,0.259541985,61.25506592,52.62628555,250,0,250,0.397582223,250,0.061582222,0.302908306,0.006668179
1484,Okrainka,Settlement,100,90,1985,active livestock stations,0,bing,2016/2017,1,251,0.265905264,262,0.370229008,61.37438965,52.64002609,249,0,249,0.363873271,249,0.029254798,0.302972481,0.006670253
1485,Prirjetschjenskoje,Settlement,100,70,1985,active livestock stations,0,bing,2016/2017,1,247,0.212361683,264,0.310606061,61.28504181,52.64173889,249,0,249,0.429968765,249,0.012601517,0.302980478,0.006670511
1486,n/a,Dom,100,60,1985,west,0,bing,2016/2017,0,243,0.390233217,258,0.465116279,61.54369736,52.26375198,248,0,248,0.115770609,248,0.075483872,0.30123519,0.006614072
1487,Kolomenka,Settlement,100,0,1985,"fully abandoned, abandoned livestock stations",0,bing,2016/2017,1,250,0.126826674,259,0.154440154,61.58580399,52.02411652,250,0.005706667,250,0.17144889,250,0.196533334,0.30014997,0.006578936
1488,Shjemzkopo,Settlement,100,40,1985,abandoned/active livestock stations,0,bing,2016/2017,1,250,0.175413345,259,0.760617761,61.46409225,52.02953339,245,0.002176871,245,0.124462586,245,0.134077098,0.300174321,0.006579725
1489,n/a,Dom,100,70,1985,increasing activity (bing/google comparison),0,bing,2016/2017,0,248,0.260913978,258,0.302325581,61.60765076,52.05822372,243,0,243,0.128267033,243,0.322706905,0.30030343,0.006583907
1490,Tokhtarovo,Settlement,100,70,1985,abandoned/active livestock stations,0,bing,2016/2017,1,245,0.319981882,256,0.18359375,61.56226349,52.11502075,248,0,248,0.128602151,248,0.014103943,0.300559716,0.006592206
